talk_time,battery_power,pc,three_g,mobile_wt,px_width,sc_h,sc_w,m_dep,touch_screen,fc,four_g,price_range,blue,n_cores,wifi,dual_sim,ram,int_memory,px_height,clock_speed
17,1908,19,1,111,1046,19,17,1,0,9,1,3,0,2,1,0,2944,30,140,0.5
17,1379,7,1,200,1376,5,4,0,1,5,1,3,0,2,1,0,3426,36,538,1.1
12,1034,20,0,120,1199,17,1,0,1,6,0,3,1,7,1,1,3625,37,707,2.7
12,1035,3,1,99,1960,14,5,0,1,2,1,3,0,3,0,1,3506,44,236,0.6
2,1042,16,1,139,1018,18,0,0,0,15,1,2,0,5,0,0,2826,11,68,2.2
8,1489,16,0,200,812,7,6,0,0,8,0,0,0,1,0,1,776,32,172,2.4
12,1402,12,1,87,1767,17,0,0,0,3,0,0,1,7,1,1,347,46,1081,0.6
19,1035,15,1,178,1171,12,4,0,0,14,1,3,0,2,0,1,3991,49,574,0.5
11,1309,14,1,100,1402,10,1,0,0,0,0,2,0,4,1,1,2334,33,557,1.1
13,1156,9,0,89,1262,16,6,0,1,6,0,1,0,7,1,0,1796,61,1214,0.5
12,1265,16,0,182,836,5,0,0,0,7,0,1,0,5,1,0,1362,49,690,1.5
6,1281,6,0,148,1617,12,1,0,1,0,0,1,1,1,0,1,1129,28,1285,2.3
7,560,12,1,81,1327,11,10,0,0,6,1,1,1,3,1,1,2167,57,80,2.0
15,1945,10,0,113,895,6,1,0,0,4,0,3,0,3,0,0,3015,21,280,1.6
2,1694,7,1,102,549,17,5,0,1,0,1,2,1,7,0,0,2298,34,377,0.6
8,1265,5,1,90,687,16,11,0,0,4,1,1,0,1,1,1,1518,49,275,0.6
5,1035,10,1,173,1709,17,8,1,1,8,0,1,1,6,0,1,2002,11,831,1.9
2,1280,1,1,108,588,6,4,1,0,0,1,1,1,7,1,0,2335,39,356,1.3
7,1210,0,0,93,1462,17,9,0,0,0,0,2,0,5,0,0,2394,63,1177,0.5
8,1808,16,0,92,1208,9,1,0,0,1,0,3,1,2,1,1,2736,31,714,0.5
6,1068,15,1,124,1910,12,8,0,1,9,0,0,0,4,0,1,550,51,1405,0.7
12,1996,9,1,122,1445,8,7,0,0,5,1,2,0,4,1,0,2236,51,671,2.5
12,541,17,0,200,1226,11,2,0,0,4,0,0,1,8,0,0,403,51,1012,2.3
7,1279,6,1,105,1633,7,2,0,0,5,1,1,1,6,0,0,1150,7,560,2.5
17,1641,7,1,97,1994,13,6,0,0,6,0,2,0,8,1,0,1695,48,224,1.1
7,511,10,1,180,759,8,3,0,0,1,1,2,0,2,1,1,3865,52,24,0.7
18,1617,20,0,113,676,13,1,0,0,14,0,3,1,6,0,0,3685,29,283,2.6
9,1190,1,0,93,1646,13,7,0,0,0,0,3,0,5,1,1,3610,40,1399,2.0
2,530,2,0,118,1090,16,11,0,1,1,0,0,1,6,0,0,1229,40,818,2.6
4,1590,18,1,160,963,11,4,1,0,3,1,1,0,5,1,1,1701,21,920,1.9
3,718,13,1,113,1387,11,9,0,1,10,0,1,0,6,0,0,1824,59,1185,2.8
3,904,9,1,102,760,7,0,0,0,5,1,1,0,8,1,1,1846,14,56,1.6
7,1034,4,1,190,1293,15,1,0,0,2,1,0,0,3,0,1,969,45,182,2.6
16,1816,2,0,186,1089,11,7,0,0,0,0,3,1,5,1,1,3637,50,800,1.6
18,863,13,1,133,1799,10,2,0,0,5,1,0,0,4,1,1,520,6,717,1.6
8,1472,19,1,168,1052,19,15,0,0,6,0,2,1,6,0,0,2677,61,710,2.3
5,1973,6,1,152,1181,9,0,0,0,5,1,2,0,4,0,1,1993,39,792,1.6
4,909,10,1,97,773,12,0,0,1,9,0,0,1,3,1,1,594,30,290,0.5
8,571,20,1,186,1282,13,5,0,1,8,0,1,0,7,0,1,2598,35,177,1.6
14,843,4,0,119,732,17,8,0,0,1,0,1,0,7,1,1,1734,16,593,1.3
15,732,11,1,188,1554,19,3,0,1,7,1,3,1,7,1,1,3681,39,1163,2.3
7,1741,3,1,140,755,13,10,0,1,1,1,2,1,5,1,0,2575,55,719,0.5
12,630,13,1,180,1448,12,8,0,0,9,1,0,0,8,0,0,1212,14,66,2.0
14,609,4,1,93,1948,11,10,0,1,3,0,1,0,4,1,0,1866,26,938,0.5
13,1414,6,0,180,1118,16,12,0,1,5,0,3,1,2,0,1,3490,44,44,1.5
17,1698,18,1,105,1819,5,3,0,0,10,1,2,0,2,1,0,1656,26,485,2.5
7,1660,6,0,184,1165,12,0,0,0,4,0,1,0,1,0,1,1531,7,76,2.8
15,1658,5,1,182,522,10,1,0,0,0,1,3,1,1,1,0,3483,39,410,1.4
8,1144,11,0,189,724,16,0,0,0,0,0,2,1,1,0,1,3252,21,159,1.5
10,1285,2,1,140,500,8,0,1,0,1,1,1,0,7,0,0,2094,51,475,2.4
13,1126,17,1,165,1726,14,1,0,0,3,0,3,0,8,0,0,3739,49,114,0.7
12,1577,4,1,197,1737,19,6,0,0,0,1,2,0,5,0,1,2060,42,1045,0.5
2,1325,10,1,146,695,17,10,0,0,2,0,2,0,1,0,0,2328,50,499,1.9
9,1661,0,1,119,861,9,2,0,1,0,0,0,1,2,1,0,591,29,536,1.4
5,1035,15,0,157,1912,14,4,0,1,1,0,3,1,5,1,0,3548,40,757,2.7
14,1489,1,1,169,1759,9,3,0,0,0,0,1,0,3,1,1,1663,9,923,2.1
2,643,9,1,156,1400,13,6,0,0,3,1,1,1,1,0,1,2096,23,314,0.7
15,1902,11,1,155,877,14,10,0,1,10,0,1,0,4,0,0,940,13,766,0.5
12,1137,19,1,196,1179,13,5,1,1,18,0,3,1,3,1,0,3616,7,942,1.0
12,803,1,0,106,935,18,15,0,1,0,0,2,0,4,0,1,2801,18,627,0.8
17,1972,1,0,102,1648,16,0,0,0,0,0,3,0,2,0,1,2870,37,715,1.2
9,1854,0,1,195,718,14,12,0,0,0,1,1,0,1,1,1,1675,33,665,0.9
10,1221,7,1,139,1976,13,11,0,1,1,1,3,0,1,1,0,2438,28,1895,0.5
3,858,2,1,84,1416,17,16,0,1,1,0,3,0,1,0,0,3978,50,528,2.2
14,1494,9,1,129,1177,13,1,0,0,2,1,3,0,2,0,0,3202,47,207,1.9
16,1708,19,1,109,517,6,4,0,1,18,1,3,1,1,1,1,3388,49,233,2.4
16,864,1,1,187,1670,18,2,0,1,0,1,2,1,2,1,1,3121,54,127,3.0
12,1450,17,0,131,1882,15,9,0,0,9,0,0,1,1,0,1,575,19,707,2.7
8,969,7,1,158,909,9,1,0,0,2,1,0,0,3,1,1,641,44,167,1.8
2,1934,17,1,103,1299,13,9,0,1,0,1,3,1,1,1,1,2940,46,619,2.6
20,1672,20,1,174,1896,17,4,0,1,13,1,1,1,1,0,1,1267,32,1281,0.5
14,1197,10,1,129,1710,19,7,0,1,9,0,2,1,5,1,1,2885,20,214,0.5
16,999,19,1,199,1616,14,11,0,1,11,1,2,0,4,0,1,2593,64,1397,2.9
11,1882,13,0,140,652,17,1,0,0,8,0,2,1,2,1,1,2500,47,119,1.3
6,1313,6,0,105,1308,11,10,0,1,4,0,3,1,1,1,1,3791,9,416,1.8
16,1429,9,1,151,1552,6,1,0,0,8,0,1,0,5,0,0,1817,42,670,0.6
20,888,17,1,198,1683,12,1,0,0,2,1,3,0,2,0,1,3407,33,327,2.6
10,618,20,1,188,1586,19,2,0,1,11,1,2,0,3,0,0,2339,45,1175,1.1
14,1250,20,0,182,1011,14,1,0,0,8,0,1,1,7,0,0,1882,44,703,1.4
16,1724,5,1,177,1924,19,3,0,1,2,1,3,0,3,0,1,2822,57,1605,2.0
10,714,2,0,145,1527,12,10,0,1,1,0,1,1,4,1,0,2302,30,643,0.5
12,1027,7,1,103,1747,17,12,0,0,2,1,3,0,2,0,0,3786,64,1698,0.5
8,1171,19,0,167,755,6,5,0,0,2,0,0,1,7,0,1,263,19,248,1.7
16,768,20,1,113,515,19,3,0,0,16,1,0,1,1,1,0,952,56,418,0.9
8,1853,13,1,197,1005,10,2,0,0,1,0,2,0,6,1,1,1973,27,985,0.5
13,1928,20,1,187,1580,7,2,1,1,9,1,3,1,3,1,0,3777,19,691,1.8
3,1266,2,1,86,1595,16,8,0,1,1,0,0,0,7,1,0,398,18,1187,2.6
4,743,1,1,95,1659,19,10,0,0,0,1,0,0,2,0,1,316,33,1587,0.5
18,571,8,1,141,783,7,5,0,0,1,1,1,0,3,0,0,2587,43,224,0.6
2,642,10,1,86,1775,9,2,0,1,0,1,0,1,5,0,0,435,38,887,0.5
5,1510,13,0,138,1170,18,6,0,0,11,0,0,1,2,0,1,887,47,118,2.5
15,1758,14,1,190,1864,6,2,0,0,11,1,2,1,8,0,0,1897,13,762,0.5
19,1310,14,0,105,1016,13,12,0,0,0,0,1,0,1,1,0,1301,33,806,1.4
9,1595,20,1,85,1838,14,10,0,0,0,1,3,1,4,1,1,3881,44,1024,0.8
19,1735,17,1,140,876,17,15,0,0,16,0,2,0,2,1,1,2392,34,149,1.8
7,1868,4,1,169,660,8,3,0,1,0,1,3,0,1,1,1,3131,42,347,2.0
14,825,18,0,94,783,11,4,0,1,11,0,0,1,3,0,0,716,38,540,1.5
17,820,4,0,160,694,17,7,0,0,2,0,0,0,4,1,1,1284,58,468,0.5
20,1966,18,0,185,1987,11,2,0,1,2,0,2,1,8,0,1,1185,40,1197,1.4
15,504,9,1,166,1665,17,15,0,0,5,0,0,1,1,1,1,701,16,767,0.5
8,600,7,1,191,1465,12,7,0,0,1,0,2,0,3,0,0,3393,48,501,0.5
16,1814,2,1,141,786,18,12,0,0,1,1,3,0,2,0,1,3556,9,756,1.4
4,1551,6,0,88,1995,11,8,0,1,4,0,3,0,5,0,0,3844,51,1738,1.1
11,1661,10,0,172,1634,12,6,1,1,5,0,3,0,5,1,1,2676,23,846,1.9
12,832,5,1,108,1294,15,13,0,1,1,1,0,0,5,0,1,447,34,311,1.6
9,790,8,1,89,1437,13,11,0,1,7,1,3,0,8,0,1,3424,44,1100,0.5
17,1569,20,1,110,1942,9,2,0,0,17,0,1,0,4,0,1,1260,44,45,2.8
19,561,6,1,99,865,15,12,0,0,2,1,2,1,7,1,1,2974,40,426,2.8
13,713,17,1,98,1477,19,18,0,0,4,0,0,0,1,1,1,1462,53,123,1.4
16,1576,0,1,148,1551,17,1,0,0,0,1,1,1,3,1,0,1379,20,410,2.0
2,1815,17,1,159,748,18,0,0,0,2,0,1,0,4,0,0,1482,33,607,2.8
18,1451,12,1,181,1456,15,7,0,0,5,1,3,1,8,1,0,3038,57,812,0.5
16,1724,5,1,177,1924,19,3,0,1,2,1,3,0,3,0,1,2822,57,1605,2.0
16,1117,8,1,144,817,7,6,0,1,1,0,2,0,7,0,0,2895,12,798,0.5
11,1614,2,1,161,1219,15,8,0,0,1,1,1,0,3,0,0,1832,9,173,1.2
18,1004,9,0,141,1162,17,8,0,1,0,0,3,1,6,1,1,3772,35,901,2.9
16,1522,11,0,162,1696,15,9,0,0,4,0,3,0,6,1,0,3767,21,533,2.2
5,999,1,1,167,745,17,10,0,0,0,1,0,1,4,0,1,1344,27,20,1.8
14,1366,9,1,161,1876,17,5,0,0,5,1,3,1,5,1,1,3869,53,647,1.7
6,1271,3,0,159,650,14,11,0,1,2,0,0,0,8,1,1,990,54,613,0.5
8,1697,3,1,95,1264,15,9,0,1,1,1,3,1,1,0,0,3701,34,236,0.7
8,1447,16,0,155,1455,12,11,0,0,2,0,0,1,8,0,1,568,9,737,2.5
3,525,20,0,190,670,16,11,0,0,11,0,0,0,7,0,1,1609,35,82,2.4
6,1589,7,1,85,1206,19,10,0,1,0,1,3,1,7,1,1,3464,58,319,0.6
4,1725,18,1,119,1307,6,5,0,1,6,1,3,1,2,0,1,3429,6,609,1.6
11,823,4,0,187,888,13,9,0,0,0,0,0,1,8,1,0,294,39,630,0.5
16,708,1,1,116,620,10,6,0,1,0,0,0,0,7,1,0,1419,26,206,1.9
13,1414,6,0,180,1118,16,12,0,1,5,0,3,1,2,0,1,3490,44,44,1.5
14,1982,20,1,80,593,13,3,0,1,2,1,1,1,5,1,0,1824,12,287,1.6
18,623,1,1,189,844,14,4,0,0,0,1,2,0,3,1,1,3510,15,778,1.4
14,508,9,0,82,1195,14,4,0,0,1,0,1,1,5,1,0,2175,50,102,1.3
6,1568,20,1,150,654,5,1,1,1,16,0,0,1,8,1,0,508,33,413,0.5
10,989,12,1,124,1069,8,5,0,0,4,1,1,1,1,1,1,1737,55,46,1.8
13,1270,6,1,101,845,5,3,0,1,2,1,3,1,7,0,1,3770,32,299,0.6
17,871,3,1,178,1437,14,7,0,0,2,0,0,0,3,0,0,437,52,194,0.6
16,1578,20,1,200,670,17,4,0,0,8,0,3,0,1,0,0,3483,3,342,2.9
19,1492,7,0,85,1746,14,12,0,1,5,0,3,1,3,1,0,2259,11,1684,1.5
16,1446,1,1,178,1769,8,0,0,1,0,1,3,1,8,1,1,3340,18,351,2.8
9,1046,0,1,100,1040,17,12,0,1,0,1,3,1,8,1,1,3863,58,259,2.8
16,1905,20,1,119,1542,13,4,0,0,9,1,1,0,3,0,1,1287,36,825,0.6
6,1634,5,1,200,1677,11,6,0,1,1,1,3,1,2,1,0,3031,17,964,1.4
18,657,1,0,141,961,14,3,0,1,0,0,0,0,2,0,0,1412,37,476,2.5
16,753,20,1,121,1316,11,10,0,0,11,1,3,1,8,0,0,3484,48,606,0.5
17,584,4,1,199,1343,12,9,0,1,1,1,3,1,4,1,1,3996,19,919,1.7
12,728,1,1,88,1529,5,1,0,1,0,0,1,0,4,1,1,2039,25,526,2.7
15,1303,15,1,109,1873,9,3,0,1,6,1,2,1,8,1,0,2219,10,1335,2.1
7,593,7,1,156,1317,6,2,0,0,6,0,1,0,7,0,0,1692,31,1233,0.5
18,831,9,1,134,1490,16,12,0,0,2,1,2,1,8,1,0,2573,62,1482,0.7
3,1883,16,0,87,915,17,10,0,0,9,0,3,0,1,0,0,3563,24,203,1.6
16,1424,18,1,80,1663,14,11,0,1,16,1,1,0,4,1,1,1053,23,1399,0.5
8,687,20,1,151,1151,14,6,0,1,9,1,3,1,4,0,0,3416,50,584,1.3
16,559,14,1,82,823,10,4,0,1,10,0,1,1,5,1,0,2019,11,541,0.5
9,1524,20,1,96,740,7,0,1,1,11,1,1,0,4,1,1,1936,41,184,2.5
4,807,0,0,127,829,5,4,0,0,0,0,1,1,4,0,1,2319,37,245,0.5
17,673,5,1,88,1088,7,2,0,1,3,1,1,1,1,0,1,2050,22,594,1.7
3,1164,18,1,95,1704,15,3,0,0,4,1,3,0,8,1,0,3309,19,729,1.0
2,920,3,0,149,1421,6,0,0,0,2,0,2,1,3,1,0,2608,46,1058,0.5
10,1733,15,1,170,997,6,4,0,1,4,1,3,1,1,1,1,3488,6,590,1.5
11,994,17,0,164,839,17,7,0,0,4,0,2,0,2,0,1,3104,40,296,1.2
11,1972,2,1,92,804,7,2,0,0,0,0,3,1,8,1,0,2872,48,290,1.6
18,1841,8,0,167,672,7,1,0,0,6,0,2,1,8,1,1,2304,14,593,1.3
9,1135,4,1,83,1846,19,17,0,1,0,0,3,1,1,1,1,3029,46,293,2.0
16,1426,10,1,84,1163,15,9,0,0,2,1,1,1,3,1,0,1356,42,715,0.8
17,1751,20,0,178,564,8,6,0,0,6,0,2,0,6,1,1,2969,8,170,0.5
11,1405,7,0,107,1036,19,6,0,1,0,0,2,0,4,0,0,2376,8,284,1.7
8,640,20,1,143,1353,15,7,0,1,5,1,2,0,8,0,1,2711,6,976,1.3
7,748,4,1,150,1554,18,9,0,0,0,1,1,1,8,0,0,2126,27,450,1.7
13,1452,11,1,123,1040,12,10,0,0,1,1,2,1,6,0,1,2669,25,42,0.5
9,503,4,1,131,1688,19,6,0,0,1,1,3,1,1,1,1,3117,13,1495,1.8
13,1566,0,1,126,1930,14,9,0,1,0,0,1,1,2,1,1,659,20,1603,0.5
6,1562,15,1,190,1533,12,10,0,0,1,1,2,1,5,0,1,2243,7,642,1.3
15,564,1,1,168,1980,14,8,0,1,0,1,0,0,3,0,1,1074,51,912,1.8
3,1562,1,0,140,1776,15,3,0,0,0,0,2,1,8,0,0,2096,55,1032,0.7
12,774,18,1,124,896,8,1,0,1,7,1,3,1,3,0,0,3916,55,8,2.8
8,1944,10,1,87,1362,7,3,0,0,0,1,3,1,4,0,1,2560,31,1111,1.8
16,1766,4,1,122,1318,7,5,0,0,1,1,3,1,8,0,1,3297,22,291,0.5
11,1343,10,1,81,1205,18,7,0,1,5,1,0,0,8,1,1,462,14,1063,2.4
20,1018,10,0,153,1433,17,12,0,1,8,0,3,0,8,0,0,3143,16,992,2.2
13,1462,18,1,182,1478,15,5,0,0,1,0,0,1,7,1,1,824,25,91,1.7
19,1521,9,1,143,1630,5,2,0,0,5,1,3,1,1,0,0,3555,62,678,1.6
7,873,9,1,152,1411,15,8,0,0,6,0,0,1,7,1,1,575,8,1257,0.5
4,950,7,1,124,1681,6,5,0,0,6,1,0,0,8,1,0,1305,55,86,0.5
16,1337,20,1,186,644,7,4,0,0,13,0,1,0,2,1,0,2180,31,48,0.5
20,1063,10,1,155,849,12,10,0,1,7,0,1,0,4,0,0,1919,3,394,1.5
8,1991,13,1,145,1325,5,3,0,1,5,1,2,1,2,0,0,1733,64,1058,2.7
20,1514,1,0,118,1810,8,3,0,1,0,0,1,0,3,1,0,1152,27,186,2.9
4,1953,9,1,158,764,11,5,0,0,7,0,2,1,8,0,1,2334,56,555,2.1
5,1745,16,1,159,1908,13,11,0,1,4,1,3,0,3,1,1,2885,57,1164,1.5
2,649,12,1,190,1551,18,1,0,1,4,1,0,1,7,0,0,739,19,344,1.4
15,596,18,1,165,984,15,4,0,1,8,0,1,0,1,0,0,2505,46,953,1.4
7,908,2,1,95,941,16,12,0,1,1,0,3,0,5,1,0,3518,44,154,2.1
7,748,4,1,150,1554,18,9,0,0,0,1,1,1,8,0,0,2126,27,450,1.7
4,712,14,1,172,1234,13,5,0,0,6,1,3,1,2,0,0,3612,9,881,1.6
6,1049,10,1,172,1564,10,7,0,0,8,1,0,0,6,0,1,433,2,39,0.6
7,1512,14,0,131,952,6,5,0,0,1,0,2,1,1,1,0,3002,52,333,0.5
9,948,7,1,119,1728,17,13,0,1,6,0,2,0,4,1,1,2926,18,340,1.5
4,685,10,0,93,648,14,8,0,0,2,0,0,0,7,1,0,728,29,433,0.5
18,615,4,0,163,1664,7,4,0,0,0,0,1,1,6,1,1,2211,42,104,0.5
11,966,10,1,118,1523,18,17,0,1,8,1,3,0,2,1,0,3534,34,214,2.0
4,648,19,0,91,1997,8,7,1,0,4,0,2,0,5,1,1,2991,8,819,1.9
4,1441,12,1,106,954,9,4,0,1,0,1,1,0,1,1,1,1393,53,254,0.6
13,1315,16,0,128,575,6,3,0,0,7,0,2,1,7,0,0,3278,64,59,2.6
14,832,2,1,165,1944,12,5,0,1,1,1,3,1,5,1,1,3946,5,9,0.5
4,614,7,1,94,603,13,12,0,0,3,1,1,0,4,1,1,1930,24,409,2.9
9,1659,20,0,89,902,19,14,0,0,5,0,3,0,1,1,0,3255,16,819,2.8
11,1150,1,1,151,800,6,2,0,1,0,0,0,1,8,0,0,999,39,397,2.7
9,1494,17,1,101,1190,15,12,0,0,4,1,3,0,1,0,1,3614,24,979,1.6
13,1004,1,1,160,581,7,4,1,1,0,1,0,0,8,1,1,1012,30,62,1.6
15,618,4,0,86,1688,13,10,0,0,2,0,0,0,1,1,0,1051,6,1314,2.1
20,1162,1,1,114,997,5,0,0,0,0,1,1,0,7,0,0,1652,56,56,2.0
8,1431,1,1,191,952,7,3,0,0,0,1,0,1,1,0,0,461,56,156,0.5
2,812,7,0,106,1309,6,0,1,0,1,0,2,0,4,0,1,3102,64,35,0.5
14,1414,0,1,168,1233,18,6,0,0,0,1,0,0,2,0,0,1069,15,294,0.5
19,1547,3,0,114,957,9,2,0,1,2,0,1,1,1,1,0,1620,57,347,2.9
12,1322,9,0,140,1990,19,17,0,1,6,0,1,0,3,0,1,1418,7,177,1.7
20,831,11,1,177,621,6,5,0,1,7,1,0,0,5,1,1,1704,26,511,1.7
2,954,11,1,134,1058,17,0,0,0,0,0,0,1,2,0,0,438,50,228,0.5
5,1307,3,0,88,1103,16,9,0,0,2,0,1,0,7,1,0,1412,7,897,1.8
4,1571,3,0,150,956,10,9,0,1,1,0,0,0,7,1,0,586,30,805,2.9
17,1002,10,1,146,1111,18,15,0,0,7,0,0,0,1,1,1,1295,27,115,2.6
12,1126,3,1,160,1611,7,6,0,1,2,1,2,1,6,1,0,2050,10,1223,2.4
17,1991,13,1,181,1037,8,5,0,1,3,1,1,0,1,1,0,1861,15,298,2.8
18,534,9,1,164,1477,7,5,0,1,1,1,2,1,7,0,0,2706,21,347,2.5
14,1945,1,1,195,1753,14,1,0,1,0,1,1,0,4,0,1,732,57,743,1.6
8,504,14,1,172,1795,13,5,0,0,2,1,1,1,5,0,1,2085,46,280,0.5
11,775,16,1,159,1864,17,15,0,1,3,0,0,0,2,1,0,568,46,862,1.0
19,1101,7,0,148,1269,12,6,0,1,0,0,1,0,2,1,0,2196,31,387,1.8
20,1656,2,1,117,899,14,3,1,1,0,0,2,1,7,1,1,2856,16,320,1.6
14,1224,9,1,139,709,11,4,0,1,2,1,0,1,2,1,1,621,44,622,1.8
9,538,13,1,177,662,8,4,0,0,12,1,0,0,7,1,0,417,2,235,0.8
6,1961,20,1,100,1888,14,7,0,1,10,0,3,1,7,1,0,2355,55,861,1.5
4,622,14,1,193,1964,5,0,0,1,12,0,2,1,8,1,1,3183,11,760,1.9
10,1831,9,0,189,1790,14,3,1,1,4,0,1,1,8,0,1,1133,55,1693,2.2
9,563,6,1,145,1716,11,2,0,1,2,1,2,1,5,0,1,2603,41,1263,0.5
15,848,3,1,103,1294,10,6,0,1,1,0,0,1,7,1,0,436,8,7,2.8
5,1317,3,0,113,613,16,13,0,1,2,0,3,0,5,1,1,3436,43,179,1.8
2,1117,19,1,177,1035,15,9,0,0,2,0,1,1,2,1,1,1999,21,495,0.5
15,1982,16,1,129,1873,16,14,0,1,12,0,3,0,7,1,0,3511,24,764,1.1
8,907,12,0,160,896,13,6,0,0,7,0,3,1,3,0,1,3911,44,144,2.6
17,1709,10,1,136,1292,18,3,0,0,8,1,2,1,2,0,0,1781,58,956,0.8
17,1082,5,0,198,1191,6,1,0,1,0,0,2,0,8,1,0,2337,38,986,0.8
4,1860,3,1,83,799,15,0,0,0,2,1,0,0,6,1,1,676,55,195,0.5
2,510,16,1,168,754,19,4,0,1,5,1,3,1,6,1,1,3919,45,483,2.0
18,1989,15,1,193,682,7,0,0,1,8,0,2,1,8,0,1,2369,17,629,2.9
19,1507,0,1,123,888,15,3,0,0,0,1,1,1,5,0,1,1486,42,682,0.9
7,1490,8,1,150,1464,17,9,0,1,4,1,3,1,8,1,1,3600,64,1417,0.5
16,745,10,1,102,1538,14,1,0,1,5,0,1,1,8,0,1,2459,35,89,0.6
17,1853,15,1,92,1951,14,4,0,0,2,0,3,1,1,0,0,2775,23,202,1.0
19,577,20,1,161,1450,11,7,0,1,8,1,0,0,6,1,0,814,37,1087,2.4
4,1461,4,1,141,1298,16,1,0,0,3,1,3,0,7,0,1,3799,40,1265,2.4
15,704,6,1,186,1013,7,1,0,1,4,0,2,0,6,1,1,3653,53,251,2.2
9,1660,8,1,100,569,12,5,0,1,2,1,2,0,8,0,0,2424,15,440,0.5
2,1713,16,1,199,1963,15,6,0,0,9,1,1,1,6,1,0,1513,5,108,2.0
9,1549,4,1,91,990,7,3,0,0,0,0,0,1,4,1,1,799,62,167,1.8
3,890,13,0,198,1873,7,3,0,0,4,0,0,1,8,0,1,751,44,1074,2.2
14,502,12,0,199,1810,6,1,0,1,7,0,1,0,2,0,1,1649,37,705,1.5
11,769,4,0,95,1454,18,2,0,0,2,0,1,1,8,1,0,1877,17,1384,1.2
2,790,17,1,87,730,6,1,0,0,16,1,2,0,6,1,1,3169,11,347,2.0
5,995,3,1,104,1889,11,3,0,0,1,0,0,0,4,1,1,609,10,258,1.3
2,1448,11,1,138,1724,13,11,0,1,6,1,3,1,7,1,1,3378,45,570,0.5
14,1487,12,1,84,768,18,4,0,0,6,1,2,0,3,0,0,2563,57,140,0.5
7,583,2,0,88,1794,16,9,0,1,1,0,1,1,8,0,1,1799,51,1658,0.9
13,527,11,0,128,1924,13,7,0,0,4,0,0,0,1,0,1,1302,53,67,0.7
20,1630,1,1,80,1726,12,10,0,0,0,1,2,1,6,1,1,1751,32,712,2.8
2,1934,17,1,103,1299,13,9,0,1,0,1,3,1,1,1,1,2940,46,619,2.6
12,924,6,1,167,1813,17,15,0,0,0,1,1,0,8,0,1,1620,47,108,0.5
19,714,6,1,197,1857,15,12,0,1,5,1,1,1,3,0,1,1164,11,1750,2.1
14,511,13,1,125,1285,14,7,0,0,5,1,2,1,8,0,1,3265,34,149,3.0
7,617,20,0,199,874,18,13,0,0,0,0,1,1,7,0,0,2213,32,768,2.3
3,1559,17,1,162,1559,9,1,0,1,6,1,3,1,6,1,1,3352,6,179,1.6
6,612,12,0,181,1337,14,9,0,0,6,0,2,1,5,0,0,3169,35,1294,0.7
13,1445,15,1,173,1345,7,4,0,1,7,1,1,1,7,1,1,1441,20,1273,2.4
11,1251,16,1,133,591,11,9,0,0,10,1,0,0,6,0,1,1052,29,308,0.5
9,940,1,1,115,1090,15,13,0,1,0,0,1,0,4,1,0,2192,16,499,2.9
5,936,6,1,129,938,12,8,0,1,5,1,1,1,2,0,0,2049,57,657,2.3
5,615,8,1,130,1958,14,5,0,0,7,0,1,1,5,0,1,1906,58,1021,0.5
4,1093,14,1,196,807,8,5,0,1,2,1,1,0,8,1,1,1869,22,238,1.9
7,586,17,1,121,1118,12,2,0,1,16,1,1,1,7,1,0,1869,42,785,0.6
13,1089,20,1,153,1409,7,5,0,0,10,0,2,0,7,0,1,2620,2,211,1.4
18,1790,11,1,100,1980,6,2,0,0,3,1,3,1,3,1,1,3568,49,396,2.3
14,1937,19,1,189,1767,5,4,0,1,17,0,3,1,1,0,0,3321,58,1728,1.7
7,703,20,1,113,1065,14,7,0,0,12,1,0,1,1,0,0,1472,30,218,2.7
12,1010,3,1,139,957,15,11,0,1,2,1,2,1,5,0,1,2625,8,547,2.0
17,1195,9,1,82,1100,13,9,0,0,1,1,0,0,4,0,1,980,23,163,2.0
15,1430,16,0,183,1182,7,1,0,1,1,0,2,0,1,1,1,2832,27,1132,0.5
16,1072,16,0,114,877,15,9,0,1,6,0,2,1,8,0,1,2715,19,380,2.2
13,1726,3,1,193,1223,13,9,0,0,2,0,2,1,4,1,1,2239,51,379,0.9
17,1602,13,0,170,1746,17,2,0,1,12,0,3,0,1,1,0,3622,58,1259,0.6
20,1162,1,1,114,997,5,0,0,0,0,1,1,0,7,0,0,1652,56,56,2.0
15,1549,7,1,158,1514,12,7,0,1,4,0,2,1,5,0,0,1998,8,721,0.5
19,744,2,1,105,1963,9,3,0,0,0,1,2,0,4,0,1,2700,33,1252,1.7
11,1517,14,1,143,1489,15,5,0,1,6,1,3,0,5,1,0,2822,48,802,0.5
10,851,7,1,200,1263,12,7,0,0,3,0,0,0,5,1,0,478,21,1171,0.5
17,1066,17,1,131,1586,6,0,0,1,5,0,2,0,5,1,0,2728,39,401,1.6
13,1126,17,1,165,1726,14,1,0,0,3,0,3,0,8,0,0,3739,49,114,0.7
15,1110,5,1,153,1950,9,7,0,0,2,1,0,0,8,0,0,624,12,961,1.5
7,727,1,1,131,1377,19,13,1,0,0,1,1,1,7,1,0,1891,32,813,1.5
15,1849,12,1,181,1986,14,4,0,0,1,0,3,1,7,1,0,3330,29,978,0.5
2,1433,12,1,153,1651,18,16,0,0,8,1,3,1,7,1,0,3900,27,1619,2.3
11,1799,2,1,107,1383,12,2,0,1,0,0,0,1,4,1,0,720,49,632,0.5
