Unnamed: 0,index,talk_time,battery_power,pc,three_g,mobile_wt,px_width,sc_h,sc_w,m_dep,touch_screen,fc,four_g,hgv,price_range,blue,n_cores,wifi,dual_sim,ram,werf,int_memory,px_height,clock_speed
826,1304,3.0,1077.0,13.0,1.0,86.0,1892.0,9.0,3.0,0.8,0.0,1.0,0.0,3.0,3.0,1.0,7.0,0.0,1.0,3902.0,9156615,58.0,135.0,1.7
827,2244,7.0,1166.0,1.0,1.0,80.0,603.0,7.0,1.0,0.8,1.0,0.0,1.0,7.0,3.0,0.0,4.0,0.0,1.0,3993.0,9156615,43.0,205.0,1.5
831,1448,16.0,1392.0,2.0,1.0,113.0,1098.0,8.0,1.0,0.7,0.0,0.0,1.0,16.0,1.0,0.0,4.0,1.0,0.0,1280.0,9156615,44.0,482.0,2.5
833,717,4.0,1397.0,15.0,1.0,121.0,1658.0,18.0,15.0,0.2,1.0,5.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,1378.0,9156615,3.0,433.0,2.4
847,1906,7.0,1807.0,0.0,1.0,97.0,1814.0,7.0,6.0,0.2,0.0,0.0,1.0,7.0,1.0,0.0,8.0,0.0,1.0,1069.0,9156615,38.0,1332.0,0.8
849,523,2.0,1413.0,11.0,0.0,117.0,517.0,16.0,5.0,0.3,0.0,5.0,0.0,2.0,3.0,0.0,5.0,0.0,1.0,3383.0,9156615,51.0,187.0,0.5
855,1445,16.0,659.0,10.0,1.0,169.0,730.0,16.0,10.0,0.3,1.0,7.0,1.0,16.0,1.0,0.0,8.0,0.0,1.0,2190.0,9156615,5.0,659.0,0.5
860,1316,16.0,1924.0,0.0,1.0,136.0,1923.0,10.0,9.0,0.9,0.0,0.0,1.0,16.0,3.0,0.0,6.0,1.0,0.0,3646.0,9156615,59.0,1438.0,2.6
866,625,2.0,501.0,19.0,1.0,131.0,1089.0,13.0,12.0,0.3,0.0,12.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,2346.0,9156615,54.0,504.0,2.3
870,1431,6.0,1283.0,6.0,1.0,80.0,1923.0,17.0,15.0,0.2,0.0,0.0,1.0,6.0,3.0,1.0,4.0,0.0,1.0,3957.0,9156615,27.0,1135.0,0.7
884,1657,12.0,1208.0,19.0,1.0,175.0,1028.0,17.0,16.0,1.0,0.0,5.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,2201.0,9156615,16.0,691.0,2.9
909,1139,3.0,831.0,12.0,1.0,86.0,1239.0,12.0,11.0,0.5,1.0,10.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1075.0,9156615,55.0,172.0,2.4
911,577,9.0,934.0,12.0,0.0,112.0,1463.0,12.0,7.0,0.8,0.0,7.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,1017.0,9156615,24.0,1111.0,1.1
917,1883,20.0,1205.0,10.0,0.0,163.0,1870.0,18.0,11.0,0.1,1.0,5.0,0.0,20.0,0.0,1.0,6.0,1.0,0.0,953.0,9156615,10.0,321.0,2.7
920,924,19.0,1966.0,16.0,1.0,144.0,1973.0,6.0,4.0,0.2,1.0,15.0,1.0,19.0,2.0,0.0,1.0,1.0,1.0,1252.0,9156615,48.0,1242.0,0.8
925,1627,14.0,865.0,12.0,0.0,89.0,1009.0,13.0,3.0,0.1,0.0,5.0,0.0,14.0,3.0,0.0,4.0,1.0,0.0,3494.0,9156615,16.0,335.0,2.9
930,518,20.0,1606.0,4.0,0.0,154.0,1924.0,13.0,8.0,0.1,0.0,3.0,0.0,20.0,3.0,0.0,4.0,1.0,0.0,3454.0,9156615,57.0,1127.0,1.4
931,192,7.0,1490.0,8.0,1.0,150.0,1464.0,17.0,9.0,0.3,1.0,4.0,1.0,7.0,3.0,1.0,8.0,1.0,1.0,3600.0,9156615,64.0,1417.0,0.5
937,2314,20.0,534.0,1.0,1.0,189.0,1199.0,16.0,12.0,1.0,0.0,0.0,1.0,20.0,3.0,0.0,5.0,0.0,1.0,3926.0,9156615,16.0,393.0,0.5
948,1508,20.0,1554.0,18.0,1.0,105.0,1492.0,13.0,9.0,0.1,0.0,7.0,0.0,20.0,2.0,0.0,6.0,1.0,1.0,2184.0,9156615,23.0,699.0,2.8
953,1404,20.0,1447.0,5.0,0.0,184.0,1062.0,8.0,4.0,0.7,0.0,3.0,0.0,20.0,0.0,0.0,2.0,1.0,0.0,471.0,9156615,40.0,963.0,0.5
971,298,5.0,928.0,13.0,0.0,80.0,1243.0,19.0,10.0,0.7,1.0,11.0,0.0,5.0,0.0,1.0,8.0,0.0,1.0,666.0,9156615,56.0,221.0,0.5
994,1063,8.0,1959.0,20.0,1.0,191.0,1055.0,7.0,4.0,0.7,1.0,5.0,0.0,8.0,0.0,0.0,6.0,1.0,1.0,619.0,9156615,18.0,65.0,0.5
1000,1113,15.0,1341.0,1.0,0.0,107.0,574.0,18.0,14.0,0.4,1.0,0.0,0.0,15.0,1.0,1.0,8.0,0.0,1.0,2200.0,9156615,36.0,473.0,2.1
1005,1047,16.0,576.0,5.0,0.0,162.0,893.0,11.0,6.0,0.8,1.0,1.0,0.0,16.0,2.0,0.0,8.0,1.0,0.0,2800.0,9156615,30.0,847.0,1.2
1006,2322,17.0,1082.0,5.0,0.0,198.0,1191.0,6.0,1.0,0.1,1.0,0.0,0.0,17.0,2.0,0.0,8.0,1.0,0.0,2337.0,9156615,38.0,986.0,0.8
1007,92,5.0,885.0,0.0,1.0,103.0,802.0,16.0,10.0,0.4,1.0,0.0,1.0,5.0,0.0,0.0,7.0,1.0,1.0,1410.0,9156615,15.0,769.0,2.3
1008,1857,5.0,914.0,4.0,1.0,198.0,840.0,14.0,8.0,0.9,0.0,1.0,1.0,5.0,3.0,1.0,5.0,0.0,0.0,3736.0,9156615,60.0,740.0,0.7
1013,2045,4.0,1216.0,7.0,0.0,199.0,1967.0,13.0,5.0,0.4,1.0,4.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,2268.0,9156615,47.0,1852.0,3.0
1020,556,12.0,1552.0,18.0,1.0,180.0,658.0,13.0,6.0,0.3,0.0,10.0,1.0,12.0,2.0,0.0,8.0,0.0,0.0,2606.0,9156615,53.0,430.0,1.2
1022,1992,4.0,674.0,4.0,1.0,198.0,1809.0,6.0,3.0,0.2,1.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,1180.0,9156615,21.0,576.0,2.9
1023,1420,16.0,904.0,7.0,0.0,147.0,1496.0,19.0,18.0,0.6,0.0,4.0,0.0,16.0,0.0,0.0,6.0,0.0,1.0,545.0,9156615,19.0,1094.0,2.7
1027,337,4.0,668.0,19.0,1.0,114.0,1292.0,14.0,12.0,0.3,1.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1201.0,9156615,48.0,195.0,2.3
1044,609,4.0,1212.0,8.0,1.0,102.0,1715.0,14.0,3.0,0.3,1.0,1.0,1.0,4.0,2.0,0.0,4.0,1.0,0.0,2249.0,9156615,46.0,611.0,2.6
1050,1885,9.0,713.0,14.0,0.0,94.0,1123.0,12.0,10.0,0.1,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,928.0,9156615,42.0,1048.0,0.9
1072,593,16.0,1395.0,1.0,1.0,118.0,1787.0,11.0,2.0,0.6,1.0,0.0,1.0,16.0,3.0,1.0,3.0,0.0,0.0,3373.0,9156615,55.0,782.0,2.8
1082,1665,10.0,1003.0,19.0,1.0,119.0,1905.0,16.0,7.0,0.6,0.0,16.0,1.0,10.0,1.0,1.0,8.0,0.0,0.0,1798.0,9156615,16.0,190.0,2.9
1112,305,7.0,1348.0,20.0,1.0,98.0,1942.0,18.0,11.0,0.3,1.0,18.0,0.0,7.0,1.0,0.0,3.0,1.0,0.0,955.0,9156615,52.0,1869.0,2.0
1113,1891,10.0,1367.0,6.0,0.0,176.0,642.0,6.0,2.0,0.8,1.0,4.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,299.0,9156615,56.0,36.0,2.9
1121,680,20.0,658.0,3.0,1.0,103.0,1750.0,14.0,11.0,0.9,0.0,0.0,1.0,20.0,3.0,1.0,7.0,0.0,0.0,3587.0,9156615,12.0,1156.0,2.7
1125,136,4.0,1272.0,8.0,1.0,133.0,669.0,19.0,4.0,0.9,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,1.0,2235.0,9156615,22.0,605.0,2.5
1129,1473,15.0,541.0,0.0,1.0,127.0,1873.0,19.0,9.0,0.4,1.0,0.0,1.0,15.0,1.0,0.0,4.0,0.0,0.0,1019.0,9156615,10.0,1836.0,1.0
1135,143,5.0,786.0,6.0,1.0,141.0,1697.0,12.0,11.0,0.5,0.0,0.0,0.0,5.0,2.0,0.0,7.0,1.0,1.0,2390.0,9156615,33.0,507.0,2.2
1137,597,5.0,561.0,10.0,1.0,163.0,1176.0,16.0,2.0,0.1,1.0,0.0,0.0,5.0,2.0,1.0,8.0,1.0,0.0,3421.0,9156615,11.0,492.0,1.0
1143,1845,9.0,1546.0,4.0,1.0,101.0,1317.0,15.0,11.0,0.2,0.0,3.0,1.0,9.0,3.0,1.0,1.0,0.0,1.0,3521.0,9156615,6.0,91.0,0.5
1150,471,17.0,1948.0,10.0,0.0,100.0,1940.0,9.0,7.0,0.1,1.0,8.0,0.0,17.0,3.0,0.0,5.0,0.0,1.0,3630.0,9156615,16.0,631.0,2.8
1166,163,4.0,1193.0,20.0,1.0,166.0,1729.0,17.0,14.0,0.5,0.0,11.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,536.0,9156615,26.0,730.0,0.9
1178,1507,17.0,1575.0,20.0,1.0,185.0,818.0,7.0,3.0,0.2,1.0,0.0,1.0,17.0,2.0,0.0,7.0,0.0,1.0,2182.0,9156615,11.0,492.0,2.5
1179,542,7.0,569.0,9.0,1.0,184.0,739.0,7.0,6.0,0.1,0.0,2.0,0.0,7.0,1.0,0.0,8.0,1.0,1.0,2811.0,9156615,39.0,389.0,0.6
1180,819,20.0,1236.0,14.0,1.0,188.0,809.0,14.0,12.0,0.1,0.0,2.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,1406.0,9156615,57.0,517.0,0.9
1182,309,15.0,1997.0,8.0,1.0,185.0,1212.0,7.0,6.0,0.5,0.0,1.0,0.0,15.0,2.0,1.0,4.0,0.0,1.0,1655.0,9156615,40.0,866.0,1.8
1188,1114,9.0,781.0,7.0,0.0,88.0,607.0,17.0,10.0,0.2,0.0,1.0,0.0,9.0,3.0,1.0,2.0,0.0,1.0,3862.0,9156615,64.0,368.0,1.3
1194,1028,3.0,957.0,0.0,1.0,160.0,1682.0,12.0,4.0,0.1,1.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1898.0,9156615,4.0,38.0,0.7
1202,1340,2.0,1469.0,8.0,1.0,150.0,1850.0,17.0,16.0,0.5,0.0,3.0,1.0,2.0,2.0,0.0,7.0,0.0,0.0,1571.0,9156615,58.0,1699.0,0.5
1213,2229,12.0,1730.0,10.0,1.0,143.0,1023.0,14.0,0.0,0.1,1.0,0.0,1.0,12.0,1.0,0.0,4.0,0.0,1.0,1595.0,9156615,20.0,418.0,2.0
1217,889,7.0,1829.0,1.0,0.0,112.0,563.0,11.0,4.0,0.8,0.0,0.0,0.0,7.0,1.0,0.0,5.0,0.0,0.0,1475.0,9156615,36.0,291.0,1.7
1233,624,12.0,1919.0,6.0,1.0,150.0,1191.0,19.0,13.0,0.8,0.0,5.0,1.0,12.0,1.0,0.0,4.0,1.0,0.0,1391.0,9156615,48.0,304.0,1.5
1236,1952,14.0,797.0,20.0,1.0,81.0,1466.0,9.0,3.0,0.6,1.0,4.0,0.0,14.0,1.0,1.0,8.0,1.0,1.0,2052.0,9156615,18.0,888.0,1.5
1240,283,2.0,659.0,7.0,1.0,110.0,1929.0,15.0,5.0,0.5,0.0,6.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,2044.0,9156615,6.0,1054.0,2.7
1241,1548,18.0,1410.0,1.0,1.0,92.0,1311.0,18.0,4.0,0.3,1.0,0.0,1.0,18.0,2.0,1.0,3.0,0.0,1.0,2304.0,9156615,15.0,192.0,0.5
1248,2174,9.0,1281.0,19.0,1.0,144.0,954.0,8.0,2.0,0.3,1.0,3.0,1.0,9.0,1.0,1.0,4.0,0.0,1.0,1851.0,9156615,8.0,590.0,2.8
1258,1436,16.0,514.0,8.0,0.0,141.0,1492.0,13.0,7.0,0.7,0.0,5.0,0.0,16.0,0.0,1.0,2.0,1.0,1.0,980.0,9156615,18.0,1083.0,2.9
1266,260,5.0,754.0,10.0,1.0,178.0,1928.0,6.0,3.0,0.7,0.0,7.0,1.0,5.0,1.0,0.0,7.0,0.0,1.0,1027.0,9156615,59.0,1914.0,0.5
1269,606,12.0,1871.0,14.0,1.0,81.0,1682.0,13.0,12.0,0.1,1.0,7.0,1.0,12.0,2.0,1.0,7.0,1.0,0.0,2144.0,9156615,20.0,88.0,2.0
1279,318,7.0,508.0,8.0,1.0,94.0,557.0,13.0,12.0,0.3,0.0,7.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,663.0,9156615,42.0,39.0,0.8
1290,30,12.0,1579.0,9.0,0.0,88.0,1739.0,17.0,11.0,0.2,0.0,0.0,0.0,12.0,3.0,1.0,7.0,1.0,1.0,3532.0,9156615,5.0,1358.0,0.5
1291,1395,19.0,1242.0,9.0,1.0,166.0,1796.0,11.0,10.0,0.2,0.0,8.0,0.0,19.0,0.0,1.0,4.0,0.0,0.0,318.0,9156615,28.0,315.0,2.4
1293,2410,6.0,1066.0,18.0,1.0,114.0,1571.0,19.0,13.0,0.9,1.0,2.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,468.0,9156615,7.0,1242.0,0.6
1297,2101,8.0,1472.0,19.0,1.0,168.0,1052.0,19.0,15.0,0.1,0.0,6.0,0.0,8.0,2.0,1.0,6.0,0.0,0.0,2677.0,9156615,61.0,710.0,2.3
1298,514,18.0,1074.0,14.0,1.0,103.0,952.0,13.0,1.0,0.9,1.0,2.0,1.0,18.0,1.0,0.0,6.0,1.0,1.0,1948.0,9156615,9.0,946.0,2.4
1304,1302,15.0,1928.0,16.0,1.0,162.0,1004.0,14.0,12.0,0.8,1.0,5.0,0.0,15.0,0.0,0.0,5.0,1.0,0.0,696.0,9156615,5.0,229.0,2.6
1333,51,16.0,1760.0,19.0,0.0,127.0,1383.0,19.0,12.0,0.8,1.0,5.0,0.0,16.0,2.0,0.0,8.0,0.0,1.0,2053.0,9156615,63.0,1382.0,1.4
1339,505,11.0,1846.0,2.0,0.0,159.0,773.0,15.0,6.0,0.7,1.0,1.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,1333.0,9156615,19.0,83.0,0.6
1346,56,17.0,823.0,19.0,1.0,148.0,1449.0,14.0,11.0,0.5,1.0,13.0,0.0,17.0,0.0,1.0,8.0,1.0,1.0,905.0,9156615,60.0,822.0,2.7
1353,894,7.0,1497.0,9.0,1.0,92.0,1933.0,6.0,1.0,0.7,1.0,5.0,0.0,7.0,2.0,1.0,3.0,0.0,0.0,1329.0,9156615,32.0,1920.0,0.7
1359,429,15.0,1048.0,19.0,1.0,194.0,1975.0,5.0,1.0,0.8,0.0,10.0,1.0,15.0,1.0,1.0,2.0,1.0,0.0,1458.0,9156615,28.0,966.0,0.9
1366,2154,5.0,507.0,11.0,1.0,141.0,1398.0,17.0,0.0,0.5,1.0,1.0,0.0,5.0,1.0,1.0,7.0,1.0,1.0,1702.0,9156615,32.0,936.0,0.5
1367,648,20.0,1112.0,16.0,1.0,121.0,739.0,7.0,3.0,0.6,1.0,1.0,0.0,20.0,3.0,1.0,4.0,0.0,1.0,3655.0,9156615,53.0,234.0,0.5
1379,468,16.0,765.0,0.0,1.0,153.0,793.0,11.0,1.0,0.1,1.0,0.0,1.0,16.0,0.0,0.0,7.0,0.0,0.0,1066.0,9156615,18.0,6.0,2.9
1383,925,2.0,1048.0,4.0,1.0,182.0,1670.0,11.0,10.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2146.0,9156615,29.0,29.0,1.5
1391,1284,10.0,991.0,6.0,1.0,158.0,1678.0,11.0,9.0,0.3,0.0,2.0,1.0,10.0,2.0,0.0,5.0,0.0,0.0,2014.0,9156615,12.0,1209.0,2.0
1393,2071,20.0,534.0,1.0,1.0,189.0,1199.0,16.0,12.0,1.0,0.0,0.0,1.0,20.0,3.0,0.0,5.0,0.0,1.0,3926.0,9156615,16.0,393.0,0.5
1394,689,18.0,705.0,9.0,1.0,155.0,1374.0,15.0,11.0,0.9,1.0,5.0,1.0,18.0,1.0,1.0,6.0,1.0,0.0,1509.0,9156615,57.0,1114.0,0.5
1395,494,15.0,1225.0,0.0,1.0,155.0,982.0,16.0,8.0,0.1,1.0,0.0,0.0,15.0,1.0,1.0,5.0,0.0,0.0,1970.0,9156615,15.0,840.0,2.4
1397,306,19.0,1956.0,2.0,1.0,87.0,776.0,13.0,1.0,0.5,1.0,0.0,1.0,19.0,1.0,0.0,3.0,0.0,0.0,1109.0,9156615,37.0,185.0,2.2
1405,1286,4.0,584.0,0.0,1.0,168.0,1622.0,12.0,8.0,0.3,1.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,465.0,9156615,19.0,1123.0,1.8
1409,908,2.0,1254.0,3.0,1.0,146.0,1956.0,7.0,2.0,0.4,1.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,606.0,9156615,45.0,1571.0,1.7
1416,1243,20.0,1180.0,20.0,1.0,144.0,1252.0,7.0,3.0,1.0,1.0,5.0,1.0,20.0,1.0,1.0,4.0,1.0,0.0,1464.0,9156615,50.0,925.0,1.2
1418,2475,16.0,623.0,12.0,1.0,197.0,1238.0,10.0,1.0,0.3,0.0,6.0,1.0,16.0,1.0,1.0,7.0,0.0,0.0,1769.0,9156615,26.0,484.0,0.8
1424,1071,2.0,1540.0,12.0,1.0,197.0,822.0,19.0,0.0,0.8,0.0,1.0,0.0,2.0,1.0,0.0,7.0,1.0,1.0,1591.0,9156615,60.0,704.0,0.7
1431,760,10.0,1432.0,18.0,1.0,164.0,947.0,14.0,4.0,0.3,1.0,6.0,1.0,10.0,0.0,1.0,4.0,0.0,1.0,504.0,9156615,39.0,209.0,1.7
1435,2117,10.0,850.0,19.0,1.0,133.0,642.0,19.0,17.0,0.5,0.0,6.0,1.0,10.0,0.0,1.0,5.0,1.0,1.0,593.0,9156615,29.0,404.0,1.6
1437,795,7.0,1442.0,3.0,1.0,145.0,1668.0,11.0,8.0,0.7,1.0,0.0,1.0,7.0,2.0,0.0,5.0,0.0,0.0,1513.0,9156615,56.0,1626.0,2.2
1438,73,12.0,1038.0,5.0,1.0,141.0,638.0,11.0,0.0,0.7,1.0,3.0,0.0,12.0,3.0,0.0,1.0,1.0,0.0,3709.0,9156615,43.0,4.0,1.2
1461,2012,6.0,1589.0,7.0,1.0,85.0,1206.0,19.0,10.0,0.9,1.0,0.0,1.0,6.0,3.0,1.0,7.0,1.0,1.0,3464.0,9156615,58.0,319.0,0.6
1466,2487,17.0,1356.0,19.0,1.0,131.0,951.0,5.0,2.0,0.8,1.0,0.0,0.0,17.0,3.0,1.0,1.0,1.0,1.0,3451.0,9156615,35.0,782.0,0.5
1467,714,16.0,1188.0,0.0,1.0,114.0,1558.0,12.0,11.0,0.6,0.0,0.0,1.0,16.0,3.0,1.0,2.0,1.0,1.0,2896.0,9156615,9.0,1339.0,1.4
1471,59,9.0,1063.0,4.0,1.0,128.0,683.0,15.0,13.0,1.0,1.0,2.0,1.0,9.0,2.0,0.0,5.0,1.0,1.0,2910.0,9156615,48.0,127.0,1.4
1473,922,15.0,874.0,20.0,0.0,185.0,1248.0,6.0,4.0,0.5,0.0,5.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,582.0,9156615,8.0,442.0,1.3
1489,480,6.0,1417.0,4.0,1.0,114.0,1649.0,11.0,3.0,0.9,0.0,2.0,1.0,6.0,0.0,1.0,6.0,1.0,0.0,590.0,9156615,56.0,494.0,2.7
1496,560,17.0,1168.0,10.0,0.0,90.0,1578.0,9.0,4.0,0.1,0.0,9.0,0.0,17.0,3.0,0.0,8.0,1.0,0.0,3173.0,9156615,61.0,159.0,1.3
1505,101,11.0,1732.0,9.0,1.0,119.0,881.0,16.0,7.0,0.8,0.0,4.0,1.0,11.0,1.0,1.0,8.0,1.0,0.0,1308.0,9156615,12.0,824.0,1.1
1510,572,10.0,1701.0,15.0,1.0,115.0,828.0,11.0,0.0,0.9,1.0,13.0,1.0,10.0,3.0,1.0,2.0,0.0,0.0,3717.0,9156615,46.0,364.0,0.5
1512,316,6.0,1648.0,9.0,1.0,170.0,1876.0,8.0,1.0,0.8,1.0,6.0,1.0,6.0,1.0,0.0,4.0,0.0,0.0,610.0,9156615,64.0,1153.0,0.7
1513,567,5.0,1269.0,15.0,0.0,118.0,1920.0,18.0,5.0,0.8,0.0,14.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,665.0,9156615,52.0,1597.0,1.3
1539,1422,17.0,1109.0,4.0,1.0,173.0,1103.0,13.0,5.0,0.1,0.0,1.0,0.0,17.0,2.0,0.0,1.0,1.0,0.0,2821.0,9156615,34.0,165.0,2.1
1541,1544,14.0,1330.0,5.0,1.0,177.0,892.0,9.0,4.0,0.5,1.0,1.0,0.0,14.0,2.0,1.0,1.0,1.0,1.0,2678.0,9156615,40.0,194.0,1.8
1542,2113,7.0,1154.0,2.0,1.0,181.0,1499.0,5.0,3.0,0.2,0.0,0.0,1.0,7.0,0.0,0.0,8.0,1.0,1.0,978.0,9156615,49.0,541.0,1.2
1570,1135,5.0,1344.0,3.0,1.0,190.0,556.0,8.0,1.0,0.5,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2074.0,9156615,14.0,419.0,1.5
1574,1678,2.0,854.0,9.0,1.0,101.0,1148.0,7.0,0.0,0.9,0.0,5.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,3115.0,9156615,17.0,730.0,1.0
1591,1225,8.0,721.0,9.0,1.0,194.0,1988.0,8.0,4.0,0.4,0.0,6.0,1.0,8.0,0.0,0.0,4.0,1.0,1.0,530.0,9156615,6.0,1446.0,0.5
1596,1786,6.0,930.0,16.0,1.0,190.0,1726.0,7.0,2.0,0.5,0.0,3.0,1.0,6.0,2.0,1.0,4.0,1.0,1.0,2131.0,9156615,34.0,1050.0,0.5
1604,2062,11.0,517.0,8.0,1.0,183.0,974.0,17.0,16.0,0.8,0.0,3.0,1.0,11.0,3.0,0.0,4.0,1.0,1.0,3704.0,9156615,33.0,660.0,1.4
1623,1701,16.0,1306.0,9.0,1.0,174.0,1258.0,6.0,5.0,0.4,0.0,2.0,1.0,16.0,2.0,1.0,3.0,0.0,1.0,2521.0,9156615,33.0,867.0,2.1
1626,558,17.0,723.0,7.0,0.0,102.0,1901.0,19.0,9.0,0.3,1.0,4.0,0.0,17.0,2.0,1.0,1.0,1.0,0.0,2339.0,9156615,30.0,1467.0,1.9
1639,1569,17.0,1494.0,17.0,1.0,93.0,1003.0,14.0,13.0,0.9,1.0,6.0,1.0,17.0,1.0,0.0,7.0,0.0,0.0,1208.0,9156615,3.0,944.0,2.4
1641,1193,11.0,1130.0,8.0,1.0,101.0,1579.0,14.0,5.0,0.9,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,315.0,9156615,27.0,1495.0,1.8
1644,1740,7.0,1855.0,18.0,1.0,187.0,1161.0,7.0,0.0,0.6,0.0,5.0,0.0,7.0,3.0,0.0,8.0,1.0,0.0,3933.0,9156615,32.0,267.0,0.5
1647,152,19.0,1692.0,12.0,1.0,176.0,1996.0,16.0,7.0,0.9,0.0,3.0,1.0,19.0,1.0,1.0,6.0,0.0,0.0,1354.0,9156615,61.0,975.0,2.1
1663,2469,14.0,842.0,10.0,0.0,124.0,730.0,8.0,4.0,1.0,1.0,4.0,0.0,14.0,1.0,1.0,3.0,0.0,1.0,1903.0,9156615,57.0,348.0,1.8
1667,1382,17.0,1420.0,8.0,0.0,100.0,1393.0,17.0,1.0,0.1,1.0,1.0,0.0,17.0,0.0,0.0,8.0,1.0,1.0,763.0,9156615,50.0,194.0,2.8
1673,282,18.0,1839.0,11.0,1.0,200.0,1493.0,19.0,10.0,0.5,0.0,9.0,1.0,18.0,1.0,1.0,7.0,1.0,0.0,927.0,9156615,54.0,475.0,1.2
1677,1983,4.0,1262.0,16.0,0.0,149.0,737.0,13.0,3.0,0.1,1.0,12.0,0.0,4.0,2.0,0.0,5.0,1.0,1.0,3248.0,9156615,34.0,223.0,1.8
1690,1014,7.0,1633.0,19.0,1.0,111.0,906.0,9.0,0.0,0.9,1.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,511.0,9156615,33.0,146.0,1.7
1713,110,18.0,783.0,4.0,1.0,106.0,1471.0,16.0,4.0,1.0,1.0,0.0,1.0,18.0,1.0,0.0,3.0,0.0,1.0,2016.0,9156615,43.0,1198.0,1.8
1714,1136,14.0,564.0,3.0,1.0,130.0,1737.0,9.0,2.0,0.7,0.0,1.0,0.0,14.0,1.0,0.0,2.0,1.0,1.0,2227.0,9156615,8.0,853.0,3.0
1719,1767,8.0,1136.0,19.0,1.0,150.0,1030.0,10.0,3.0,0.5,1.0,15.0,0.0,8.0,3.0,1.0,6.0,1.0,0.0,3210.0,9156615,32.0,961.0,1.6
1729,280,9.0,1733.0,20.0,1.0,119.0,527.0,17.0,16.0,1.0,0.0,3.0,1.0,9.0,3.0,1.0,6.0,0.0,0.0,3576.0,9156615,36.0,357.0,2.8
1732,677,8.0,1260.0,6.0,1.0,106.0,736.0,13.0,1.0,1.0,1.0,5.0,1.0,8.0,2.0,0.0,6.0,0.0,0.0,2710.0,9156615,13.0,165.0,0.6
1735,2046,15.0,506.0,7.0,1.0,159.0,1025.0,13.0,10.0,0.8,0.0,6.0,1.0,15.0,2.0,0.0,1.0,0.0,0.0,2965.0,9156615,41.0,875.0,1.6
1739,798,8.0,1800.0,6.0,1.0,100.0,823.0,10.0,8.0,0.4,0.0,2.0,1.0,8.0,3.0,1.0,7.0,1.0,0.0,3481.0,9156615,8.0,400.0,0.7
1756,2187,18.0,1893.0,11.0,0.0,134.0,763.0,14.0,3.0,0.2,1.0,8.0,0.0,18.0,3.0,1.0,2.0,1.0,1.0,3822.0,9156615,63.0,637.0,2.1
1759,1500,6.0,1225.0,15.0,1.0,107.0,1567.0,17.0,11.0,0.1,0.0,6.0,0.0,6.0,2.0,0.0,2.0,0.0,1.0,2423.0,9156615,60.0,10.0,0.7
1778,2378,11.0,1330.0,1.0,1.0,183.0,1441.0,9.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,7.0,1.0,0.0,1733.0,9156615,38.0,1290.0,0.5
1789,1696,15.0,1890.0,5.0,1.0,127.0,1832.0,10.0,4.0,0.5,0.0,4.0,1.0,15.0,3.0,0.0,4.0,1.0,0.0,2392.0,9156615,48.0,1438.0,1.1
1790,987,8.0,1688.0,0.0,1.0,170.0,864.0,17.0,14.0,0.2,1.0,0.0,1.0,8.0,3.0,0.0,7.0,1.0,0.0,3984.0,9156615,21.0,650.0,2.5
1795,64,19.0,702.0,3.0,1.0,141.0,1570.0,10.0,4.0,0.7,0.0,2.0,1.0,19.0,2.0,0.0,3.0,0.0,1.0,2955.0,9156615,9.0,504.0,2.6
1812,2143,11.0,862.0,15.0,0.0,165.0,1758.0,16.0,3.0,0.4,0.0,3.0,0.0,11.0,0.0,1.0,2.0,1.0,1.0,278.0,9156615,23.0,793.0,0.8
1814,1130,19.0,1975.0,17.0,0.0,151.0,1607.0,13.0,5.0,0.9,0.0,2.0,0.0,19.0,3.0,1.0,1.0,1.0,1.0,3022.0,9156615,31.0,775.0,1.9
